Customer ID,Gender,Age,Income (USD/Month)
50461,Female,23,9539
48812,Male,19,23891
50690,Female,26,12030
48911,Male,36,21787
48079,Male,55,8879
45865,Female,60,3226
45264,Male,38,12205
47472,Female,22,23717
45902,Male,64,17023
46147,Male,36,3592
47363,Male,35,33756
45555,Female,21,13671
47449,Male,42,11121
38614,Female,31,21026
38297,Female,20,2486
38710,Male,25,20925
38016,Male,26,15665
38182,Male,40,3579
36665,Male,24,19642
38399,Female,32,26313
36886,Female,44,4202
36321,Female,41,22529
12046,Female,24,24835
13589,Female,23,18998
12185,Female,20,12993
12114,Male,23,19490
14186,Male,35,19127
13473,Male,63,24755
12279,Male,27,17943
39965,Male,30,19331
40557,Male,39,15433
40443,Female,31,17082
41231,Male,40,9595
27388,Male,23,6521
29330,Male,43,12077
29693,Male,24,20729
28326,Female,62,21356
35310,Male,33,3799
34316,Female,38,14626
34738,Male,57,15287
34335,Male,39,4978
35757,Female,44,32343
35986,Female,26,20397
35307,Male,32,31426
33082,Female,32,12460
33718,Male,56,7205
24277,Female,55,22156
24075,Male,21,24679
24167,Female,31,9853
26708,Female,24,4375
31519,Male,36,21529
30738,Female,45,5588
30095,Female,31,6828
31224,Female,26,16526
11225,Female,34,18219
11668,Female,37,10197
10320,Male,20,12482
11066,Male,64,12551
11292,Male,39,6860
9815,Female,38,10200
11378,Female,37,16093
10520,Male,20,6445
10048,Male,30,13366
11156,Male,39,17581
11833,Female,65,21031
55986,Male,41,6887
56805,Male,39,4492
55286,Male,40,3669
55612,Male,34,4137
55550,Male,50,15100
56453,Male,18,12949
56871,Male,29,22345
54856,Male,33,2061
56114,Male,24,5967
17868,Male,28,14693
15452,Male,20,10234
15512,Female,31,14327
16407,Male,36,3759
17010,Female,39,27367
17556,Male,47,5116
21556,Male,30,5412
23138,Male,23,19457
50359,Male,34,21841
48353,Male,43,21580
48978,Female,21,21891
49247,Female,18,12596
50169,Male,40,31445
49413,Male,39,12437
46132,Male,28,4353
46005,Female,35,27742
47803,Female,54,22045
46501,Female,19,8334
46746,Female,18,27017
46087,Male,31,23963
47611,Female,24,24264
45792,Female,32,13730
19878,Female,55,6186
38308,Male,49,21391
38097,Female,28,10186
38850,Male,25,5760
38281,Male,36,21804
14402,Female,31,8724
13971,Male,36,7193
14372,Female,59,7635
13954,Male,30,13002
12214,Female,41,13548
13516,Male,48,23967
41899,Female,52,2325
41584,Male,30,21662
41965,Female,40,6414
41922,Female,27,8769
27974,Male,27,22846
29861,Male,40,34493
27965,Male,31,15197
29472,Female,29,7372
27787,Male,36,22345
27404,Female,22,16343
28911,Female,36,22585
29449,Male,25,3336
27086,Male,23,14657
27952,Male,50,24228
28522,Male,46,13497
28445,Male,50,24886
27477,Male,32,34972
27202,Male,30,4746
27984,Female,39,20397
29998,Female,34,11446
35679,Female,47,19689
33907,Male,34,16307
35695,Female,32,12710
34252,Male,25,29924
35332,Male,22,4936
35137,Female,48,6521
34484,Female,34,22716
33685,Female,31,16842
34571,Male,23,8702
35452,Female,39,18181
33210,Male,59,15335
35898,Male,59,14175
34378,Female,23,10747
34341,Female,26,22695
35748,Male,51,12216
34702,Male,53,17220
58121,Male,54,12286
25390,Female,34,13976
25890,Male,55,22391
24357,Female,38,8614
25366,Female,26,17520
24747,Female,31,21757
26959,Female,41,3942
25948,Female,24,16864
25482,Male,20,8025
24612,Male,64,3261
24449,Male,32,9433
24955,Male,32,6429
26905,Female,29,22029
25311,Female,50,4755
24776,Male,49,17157
26727,Male,50,8440
26516,Male,24,13164
31416,Male,37,19196
30426,Male,27,23556
31288,Male,29,20014
32498,Male,30,24851
31914,Male,34,22181
32969,Female,35,22418
30496,Male,33,6390
31357,Female,46,8318
30384,Female,35,31583
31326,Female,19,27487
30734,Female,27,27133
31382,Male,62,12368
31080,Female,35,12213
32191,Male,58,22346
31340,Male,56,20745
11738,Male,61,3220
9229,Male,59,10109
10148,Male,62,9441
11917,Female,38,21028
10745,Female,24,21660
9532,Female,23,15367
11208,Male,45,24533
9460,Male,35,16017
9755,Male,32,13569
10197,Female,33,24562
10329,Male,39,18625
10863,Female,23,12222
11685,Male,30,10198
11379,Male,29,5874
9965,Female,35,5259
9730,Female,54,5586
11529,Female,33,10463
11068,Male,40,9536
10147,Male,26,20126
11564,Male,40,15934
9372,Female,60,10616
10796,Male,27,2764
11996,Female,26,18273
55830,Male,28,21217
55187,Female,21,4510
54947,Female,24,19010
54118,Female,21,15139
56988,Female,37,15462
55785,Female,18,2858
17459,Male,37,17802
17690,Male,34,29966
16860,Male,40,11785
16187,Female,37,5644
15509,Female,50,3166
15529,Male,23,12593
17964,Female,24,5410
17055,Female,49,6762
15903,Female,33,3833
17152,Male,29,11940
15915,Male,25,17589
15634,Female,33,16713
17363,Female,18,26848
15340,Male,49,20045
16105,Female,32,5080
16815,Male,53,24501
17016,Male,28,16195
17463,Male,38,4541
17325,Male,23,2926
15420,Male,27,20761
22651,Female,48,7994
23502,Female,33,25105
23452,Male,31,15268
22376,Male,46,12876
23132,Female,18,24212
23327,Female,25,21527
22144,Male,40,21745
21563,Female,21,23841
22830,Male,56,9762
23540,Female,23,26658
23144,Female,26,14370
49743,Male,28,9552
50529,Male,29,23140
49349,Male,23,33651
50140,Female,32,19029
45004,Female,20,19272
45441,Female,36,3073
47399,Female,28,9922
46696,Male,34,9875
19636,Male,40,28078
19034,Male,27,13208
19536,Female,32,14764
19326,Male,42,10144
38452,Male,39,9152
36389,Female,45,6339
37660,Male,29,19539
37921,Male,57,6057
37405,Male,32,3057
38326,Male,34,13301
37925,Male,36,4322
36518,Female,52,15618
38465,Male,34,3210
37714,Male,33,18459
37343,Female,59,9307
36019,Male,39,10332
37026,Female,29,15428
36429,Male,41,6938
14306,Female,38,21499
14778,Female,28,29939
14365,Male,32,11642
13392,Female,53,30198
12069,Male,39,18842
13158,Female,52,18327
39199,Female,44,20791
40684,Male,31,15869
40527,Female,40,24869
39916,Female,36,10057
41517,Female,30,8079
39309,Female,30,4112
39377,Female,44,23891
52614,Female,44,8303
28369,Male,37,4277
27147,Female,20,13805
28148,Female,57,23972
29864,Male,49,8317
33527,Female,42,11833
33890,Female,65,23883
34108,Male,38,2174
33761,Female,32,4738
35249,Male,63,11020
33289,Male,44,19560
34644,Female,33,20996
33594,Male,21,9864
33360,Male,60,19499
34315,Female,39,14057
35503,Male,19,7656
34708,Female,22,4415
35844,Female,19,16242
34416,Male,35,24020
57352,Female,31,21535
25835,Male,24,22031
25599,Female,46,22491
24756,Male,43,30107
31709,Male,29,26617
32328,Female,26,3682
31266,Male,21,26383
32007,Male,30,20880
30458,Male,30,8137
30214,Female,26,17958
31316,Female,62,12457
32341,Male,48,9037
9690,Male,56,12280
10680,Female,61,14975
11837,Female,29,17270
11957,Male,31,23612
10886,Male,19,4797
10732,Female,35,24017
9955,Female,36,16395
9419,Female,29,18762
11531,Male,38,6724
55268,Male,18,12101
55384,Male,49,13272
55358,Female,18,10854
54646,Male,40,18657
55626,Male,21,15114
56839,Female,61,6926
54575,Male,43,20525
16585,Female,64,13173
17319,Male,63,13391
16206,Female,36,18586
17688,Female,31,6808
15753,Female,41,13487
17163,Male,36,19728
22134,Female,37,4801
21423,Female,36,7467
22722,Female,55,9781
21450,Female,60,20972
48860,Male,56,19170
49999,Male,22,13331
50595,Male,19,5885
49707,Female,20,17253
48280,Female,24,19522
50779,Male,34,9211
48286,Male,35,9670
47584,Male,38,3011
47552,Male,33,21881
46633,Female,65,19684
47004,Female,38,16629
45387,Female,33,8317
46768,Female,47,23441
46142,Male,23,15812
45398,Female,61,10158
47328,Female,26,7633
47944,Female,21,22516
45271,Female,54,27346
47303,Male,32,17260
20598,Male,22,11633
37745,Male,21,20818
36840,Male,39,10882
36532,Male,30,2523
12263,Female,18,19841
14507,Female,33,12740
14701,Female,20,20626
13360,Male,30,10053
12703,Female,61,13317
14109,Male,19,18203
14093,Male,21,24042
14941,Male,20,23501
12883,Male,26,6653
39850,Female,36,8417
39847,Female,26,28502
27824,Male,28,22744
29865,Male,32,23068
28067,Female,57,4464
27953,Male,34,5790
29300,Male,43,7391
29974,Female,27,10774
27566,Male,24,8108
28505,Male,54,12347
27780,Female,63,8203
28740,Male,31,9746
29190,Male,56,19176
27992,Male,28,8676
29315,Female,36,15557
29246,Female,22,20553
28566,Female,39,17926
29925,Female,28,16843
33649,Male,51,25163
33302,Male,19,22106
34535,Male,36,14403
34922,Male,28,4630
34507,Female,36,20803
33540,Male,63,3384
34398,Female,32,9785
35736,Female,30,10592
34528,Female,26,24716
34677,Male,39,2288
34682,Female,53,11929
24118,Female,23,9963
24482,Female,60,12036
25567,Male,37,11287
25183,Female,26,6352
25971,Female,29,12409
26757,Female,20,10577
26343,Male,18,12021
25237,Female,41,8096
25367,Female,33,17739
24323,Female,29,22445
25045,Female,24,16540
24015,Female,35,27717
25984,Male,25,22302
32486,Male,20,30743
32538,Female,29,15411
32169,Female,27,9621
30768,Female,58,13959
32090,Female,31,12232
31922,Male,40,7626
32850,Male,38,16799
30770,Female,25,10367
32121,Female,25,8552
32842,Male,63,8224
32159,Male,19,10063
31069,Male,25,2114
32508,Male,27,32617
10664,Male,26,7034
11185,Female,44,12414
9857,Female,21,9198
11554,Female,20,29242
10153,Male,43,4289
10825,Male,32,15476
9875,Female,33,7121
11341,Male,19,17501
10175,Male,55,17234
11829,Male,39,14372
9623,Male,63,7358
11493,Male,35,9585
11127,Male,24,20549
10267,Male,29,12920
11658,Male,49,7416
11686,Female,64,2166
11317,Female,38,5340
54364,Female,37,17683
56540,Male,31,32518
55055,Male,55,6098
54776,Male,37,8553
17087,Female,44,2930
16777,Female,34,9527
17006,Female,36,8454
15726,Male,30,20391
16149,Female,35,10514
17377,Male,51,21815
16864,Female,23,23214
16040,Male,30,15786
15264,Male,24,2756
15276,Male,28,23225
15926,Male,18,14597
15326,Male,27,4243
16027,Female,25,21188
17247,Male,49,19646
16881,Female,29,22717
17018,Female,20,13611
17114,Male,36,4705
23943,Male,18,19173
21534,Male,51,11212
23081,Male,29,24862
21581,Female,33,14359
23627,Male,40,13531
21443,Female,57,23531
21319,Female,24,21186
22159,Female,39,15858
21425,Female,37,8531
21501,Male,27,27152
22781,Male,33,4892
49545,Female,19,6399
50615,Male,55,24635
49007,Female,36,23837
49494,Male,19,8397
50307,Male,21,11393
48472,Male,34,22616
48448,Female,28,5906
45674,Female,30,20765
45889,Male,18,9566
45400,Male,55,14170
45719,Female,28,9420
19847,Male,28,5919
19051,Female,23,2547
36456,Male,29,12815
37847,Female,41,8556
37507,Female,54,17495
36781,Female,21,13448
37447,Female,29,15552
36484,Male,50,9952
37985,Male,53,21685
36255,Male,30,23227
38167,Male,31,18191
37050,Female,41,12604
38679,Male,34,18922
37107,Female,33,19448
12912,Female,31,16477
12343,Male,41,20303
13415,Male,65,20335
13270,Female,54,17075
12841,Male,29,24990
41106,Male,39,3241
41515,Male,38,13942
41612,Female,31,7779
40783,Male,44,15415
41793,Male,30,3381
39297,Male,30,14783
40644,Male,23,19349
40736,Female,60,32822
29402,Male,30,14415
27193,Male,33,11340
27588,Male,36,11820
28253,Male,32,6153
33016,Male,40,18343
34021,Female,45,16010
35257,Female,31,20874
35090,Male,58,3369
33072,Male,34,11795
34043,Male,38,2251
35696,Male,33,19890
25528,Female,20,33905
24675,Male,21,8668
25780,Female,55,21069
32311,Male,25,10483
32756,Male,65,12137
31728,Male,34,21894
30242,Male,45,8271
31654,Female,63,26769
32562,Male,40,13835
31544,Male,36,24563
31225,Male,53,14578
30590,Male,23,8592
31684,Female,20,8169
11800,Male,22,23929
10035,Male,22,17089
10173,Female,28,9712
10304,Male,39,24818
54638,Male,22,3863
54993,Male,43,24201
54017,Female,22,5397
55640,Female,25,22188
56253,Male,23,16957
54854,Female,35,4664
56940,Male,38,21802
55473,Male,36,9834
55542,Male,26,21453
55857,Female,28,10014
16115,Female,26,21045
15208,Male,25,6001
15166,Female,19,2621
16461,Female,27,30936
15972,Female,62,13015
16701,Female,56,13286
17334,Male,29,5366
23492,Male,28,23728
23214,Female,57,20119
22182,Male,38,7496
48835,Male,39,28528
49780,Male,60,25548
50730,Male,33,4753
48162,Female,26,5402
49042,Female,19,12017
48068,Male,32,19009
50694,Female,39,33079
50942,Female,23,29690
48651,Female,19,7798
50812,Male,40,20344
46451,Male,46,7399
47653,Male,65,10845
46082,Female,31,20038
47674,Male,39,29366
45445,Male,28,5394
46661,Female,38,7252
47924,Female,40,14257
46610,Male,53,10202
20449,Female,21,24796
38891,Female,33,29908
38370,Male,37,2556
37775,Male,19,32391
36599,Male,38,7600
36382,Male,34,7978
14825,Female,42,22711
12939,Female,24,3039
12884,Male,35,31503
13017,Male,29,24978
14339,Female,35,20893
13509,Male,33,14184
13525,Male,51,20508
12494,Male,28,4093
12761,Male,26,24699
40798,Male,35,19409
40742,Female,18,3413
40171,Male,36,22360
40749,Female,38,15876
29068,Male,24,6318
27063,Female,59,30233
29908,Female,22,14931
28516,Female,65,10071
27986,Female,57,20424
28719,Female,19,20164
29899,Female,48,10362
27326,Female,39,9301
27947,Male,30,14460
28358,Male,21,24589
28451,Male,52,15584
29664,Female,18,11294
27472,Female,46,15328
29984,Male,31,3167
33891,Male,39,20348
34003,Female,35,13005
35395,Male,61,13422
34230,Female,48,6926
33755,Female,21,21898
33694,Female,35,19702
34100,Female,41,23730
34773,Female,43,7739
34551,Male,65,4718
34211,Male,33,15557
34805,Male,39,23170
33104,Female,23,8865
35105,Female,38,23291
33807,Female,37,8719
35507,Male,27,26200
35880,Male,28,9586
35339,Male,25,8580
25383,Female,27,11156
24669,Male,63,5560
24945,Female,65,5796
26746,Male,30,19786
26252,Male,21,12744
26838,Male,26,2858
24520,Male,18,2335
24158,Female,55,12779
26408,Female,25,21248
24095,Male,55,3157
24161,Female,46,5001
24768,Female,27,8130
25447,Female,32,16117
24518,Female,32,12434
25895,Male,31,26716
26222,Male,53,9339
25375,Female,53,10820
24219,Female,38,32466
25065,Female,20,17745
26731,Female,21,6686
26192,Female,19,14644
30056,Male,39,7315
31690,Female,60,14217
32102,Male,41,10181
31981,Female,37,17898
31942,Female,36,14943
32351,Male,25,17333
32545,Female,59,26559
30512,Male,57,30866
31638,Female,60,6409
32638,Male,36,7084
31920,Female,23,7759
31193,Female,18,18678
31592,Male,26,17849
9283,Female,22,5476
10478,Male,25,22607
10026,Male,23,24258
10167,Male,37,33619
10438,Female,36,10916
10344,Male,37,23374
10137,Female,47,5472
9040,Male,26,10061
10835,Male,22,10913
11168,Female,27,8409
11550,Male,31,3039
9794,Male,28,18694
10828,Male,22,6481
10047,Male,25,5043
10074,Male,43,9237
11149,Male,57,16264
55338,Female,28,5719
54834,Male,42,5919
54946,Female,33,11917
55730,Male,21,25720
55365,Male,35,6093
56625,Female,28,19670
55597,Female,30,3672
15609,Female,34,13749
15029,Male,25,17622
15516,Male,21,21006
15391,Male,33,13222
17372,Female,27,4736
15449,Female,37,31208
15234,Female,32,17832
15920,Male,31,16620
16708,Female,19,18772
23351,Female,32,21006
21468,Female,38,23747
21343,Female,42,21251
21087,Male,29,23758
22832,Female,51,16082
48959,Female,26,19802
48961,Male,26,25733
49231,Male,18,4142
50283,Female,54,24748
48271,Female,52,3392
50342,Female,63,7236
50678,Female,31,12153
47454,Female,19,16527
45964,Male,45,6867
45515,Male,27,2449
45142,Male,32,3526
45592,Female,31,20047
47984,Male,64,9747
36145,Male,30,20565
38148,Male,47,34282
37065,Female,58,26330
37013,Male,32,5285
37633,Male,30,3796
37622,Female,32,13437
37239,Male,38,13528
37770,Female,48,14669
12092,Male,48,17389
13087,Male,32,24583
12982,Male,38,21259
13892,Female,26,22666
13926,Male,51,33760
41489,Male,36,22831
40184,Male,39,10572
39308,Female,37,3103
41119,Male,37,17031
41952,Male,24,4700
39399,Male,38,3030
39348,Male,27,23061
40870,Male,45,7599
40170,Female,30,32240
39193,Male,32,19076
51406,Female,29,6829
29228,Male,27,16044
27146,Male,43,14866
28225,Male,33,13301
29485,Female,32,7237
34977,Female,36,16931
35940,Male,61,7332
33475,Female,20,23696
35646,Female,22,4751
33789,Male,36,25141
33440,Female,58,8237
33277,Male,63,27686
35930,Female,24,15758
24250,Male,29,23241
25579,Female,34,22537
25917,Male,25,17116
32507,Male,37,29858
32187,Male,19,22440
30414,Female,24,22926
30904,Male,19,24609
30838,Male,27,20685
10475,Male,28,23318
10888,Male,30,18164
11907,Male,33,21962
11073,Male,25,12676
10778,Male,43,8742
9450,Female,35,6020
11123,Male,21,18633
54323,Female,39,21742
56681,Male,55,14861
55047,Female,34,10143
54361,Female,22,9726
55539,Female,32,22522
54111,Male,26,6985
56359,Female,34,3070
17036,Male,18,24979
17111,Male,22,7627
15738,Male,38,11321
16751,Male,23,12067
15986,Male,51,17221
17479,Female,27,16990
17468,Female,37,11609
23670,Male,62,8463
23811,Male,29,10699
23243,Male,38,4754
21197,Male,20,10142
21874,Male,22,21999
49904,Female,58,24582
50759,Male,20,5121
49443,Male,38,23779
47893,Female,32,9484
45299,Female,29,19303
47176,Male,28,10537
47040,Male,57,10102
45183,Male,48,20056
46545,Male,64,25114
46971,Male,64,20120
46688,Female,56,30780
20212,Female,30,4829
37360,Male,28,8150
37760,Female,20,10842
37701,Male,27,19627
12307,Male,32,10343
13071,Male,21,17630
13617,Male,27,16303
12514,Female,53,23895
14208,Female,24,2624
13966,Female,35,17284
12659,Male,30,5287
13601,Male,40,30847
12644,Male,34,21090
13609,Female,37,29772
40689,Female,30,15188
41237,Male,34,23688
40074,Male,27,7792
40519,Male,58,14248
39527,Male,56,20483
27904,Male,41,17998
28104,Female,27,23159
28333,Male,33,21402
27248,Female,30,11781
28650,Female,19,4306
28666,Male,32,14887
29910,Male,46,21930
29567,Female,63,24223
27872,Female,27,30520
29373,Male,19,2201
27853,Male,23,24336
29056,Male,24,14548
28643,Male,52,24488
34407,Female,28,4262
34196,Male,26,4179
33915,Male,26,15926
35782,Female,53,11325
35668,Female,30,6820
35515,Male,49,29632
34673,Male,25,5307
34714,Female,30,15352
34044,Female,21,7569
33659,Female,19,5903
35923,Female,24,13047
26256,Female,39,7341
25223,Female,21,2167
25403,Male,63,34788
24789,Male,31,18117
25525,Female,34,19049
24557,Female,31,17317
25795,Female,30,24519
24185,Female,29,23868
25389,Female,53,19815
32101,Male,37,11352
32466,Male,37,17884
30556,Male,21,17294
32215,Male,61,20504
30550,Male,23,29696
32681,Male,37,9111
31905,Male,26,12086
30040,Male,64,10679
31662,Female,31,11325
9511,Female,27,11772
9946,Male,37,20972
10495,Female,36,2599
9441,Female,61,2478
10058,Male,33,31434
9231,Female,42,5572
9491,Female,58,22635
9793,Female,28,10096
11251,Female,39,6485
9344,Male,22,3453
10926,Male,24,33975
10342,Female,42,13715
9391,Female,34,2929
11245,Male,30,16432
10594,Female,34,19111
10209,Female,33,18274
10705,Male,28,13785
11418,Female,18,11562
11332,Male,39,21778
9108,Female,26,13419
11227,Female,47,11866
10407,Female,24,4105
9591,Male,28,20626
10396,Female,21,8418
9129,Male,35,13081
10114,Male,37,10520
11645,Female,58,3944
10260,Female,45,19544
9389,Female,47,10451
9809,Male,37,22564
56324,Male,28,8927
55530,Male,29,4518
55809,Male,26,14520
56528,Female,33,17446
55198,Female,48,7916
16114,Male,57,22903
17088,Male,65,10959
17567,Male,24,2885
16168,Male,43,19920
15664,Male,34,4794
15678,Female,19,20214
17427,Male,23,14917
15918,Male,51,6092
15179,Female,30,17878
17873,Male,65,11142
15812,Male,54,10711
15834,Female,40,7202
17324,Male,28,34011
15322,Male,32,3632
15833,Female,35,14184
21791,Male,36,8535
23983,Male,49,13610
21498,Female,38,15260
23757,Male,25,17635
22643,Male,24,20511
23245,Female,28,17703
21229,Female,35,10019
22614,Female,36,13736
22120,Female,25,23227
21815,Female,38,16039
21393,Male,26,16863
48252,Male,29,15507
48233,Male,24,20203
50854,Male,38,12788
45540,Male,37,9066
47432,Male,30,18548
46744,Male,20,4915
45124,Male,45,4194
47013,Male,34,11223
45814,Female,18,4767
46158,Female,22,22058
18648,Female,22,17266
19041,Female,22,10424
37848,Male,39,25063
36535,Male,27,18262
38953,Male,32,4635
36792,Male,19,22741
38909,Male,36,20505
38352,Male,24,3974
36254,Female,50,21754
38631,Female,32,16656
38333,Female,29,15534
14333,Male,35,15938
12647,Male,35,21997
14931,Female,52,14805
13644,Male,61,9245
40847,Male,56,13081
39316,Female,36,13738
40344,Female,55,3444
39792,Female,35,23526
41562,Male,37,22013
29140,Female,38,14453
28725,Female,22,10492
27825,Male,23,15206
33459,Female,18,14648
34421,Female,60,4379
33097,Male,34,13244
34078,Female,22,32389
33054,Male,27,34357
33774,Female,50,24670
35029,Female,35,30861
34960,Male,18,8914
35651,Female,63,8008
25812,Female,30,14205
25822,Female,20,17770
26825,Male,20,12404
24182,Female,23,22515
24485,Male,37,4418
31838,Male,42,22354
30735,Female,23,26627
32353,Male,30,24713
32564,Female,37,2160
32882,Female,49,14073
32138,Male,40,8762
30111,Female,33,22490
30411,Female,25,26301
31561,Male,45,32795
31123,Female,39,3476
32212,Male,20,19140
32729,Male,50,12602
32455,Male,21,23422
10795,Female,29,3763
11194,Female,23,21138
56980,Male,44,10960
56602,Female,60,8076
56621,Female,37,9549
54372,Female,31,8917
55810,Male,18,22813
54251,Female,53,6346
56719,Female,21,10407
56762,Male,35,10656
56593,Female,28,6999
56718,Female,34,4591
55458,Male,31,11864
54841,Male,33,11586
55656,Female,56,2482
15473,Male,30,23513
17172,Female,39,18056
16530,Female,28,13970
17699,Male,30,20550
17886,Female,26,5675
16148,Male,39,13844
23293,Female,33,8234
23125,Female,36,24233
21733,Female,21,10186
23719,Male,42,14789
21001,Male,25,20201
23189,Male,56,9550
21131,Male,48,6697
23608,Female,25,4912
48499,Female,44,8034
49135,Male,22,15808
46920,Male,38,22349
47150,Male,40,2506
47334,Male,18,12153
46170,Male,20,23137
45179,Female,41,4101
46130,Male,25,24788
45721,Female,58,3379
46212,Female,39,11550
46292,Female,56,4763
45609,Male,25,12985
46032,Male,36,6583
46294,Male,61,23862
46198,Male,22,19192
45156,Female,50,24292
18990,Male,40,3627
37337,Female,28,28148
37432,Female,29,18290
37284,Male,27,19804
38893,Male,40,11437
14120,Male,27,6041
12886,Female,29,15119
13705,Female,30,15210
13998,Male,40,6840
14917,Male,35,20556
13075,Male,65,16421
14445,Female,32,31018
39390,Male,26,5987
40940,Male,40,18553
41815,Male,21,20235
41735,Female,37,10346
40399,Male,35,2612
40703,Male,29,15004
41040,Male,55,17130
41469,Male,21,11036
29313,Female,64,12553
28201,Female,57,28905
27053,Female,26,15691
27553,Male,34,9503
29370,Female,29,11646
29105,Female,65,8337
27776,Female,19,17951
29591,Female,21,30713
27037,Female,37,7352
28315,Female,29,24660
29911,Male,54,24976
28275,Female,62,6750
35170,Male,21,4019
33484,Female,19,25232
35741,Male,20,21496
33393,Male,49,8707
33985,Female,29,12869
34645,Male,40,25414
34227,Male,55,3210
35542,Male,65,12761
34158,Male,64,2027
33843,Male,33,16781
33274,Male,24,16222
33737,Female,29,3730
35192,Male,26,16333
26454,Male,30,6680
26788,Male,28,9586
24487,Male,36,17475
26583,Female,34,18460
25456,Male,39,3841
24544,Male,35,5852
25867,Male,26,18118
25438,Female,26,21786
26139,Male,30,24266
26440,Male,19,21565
26096,Female,21,12547
24788,Female,37,13609
25551,Female,22,22007
24641,Female,43,8892
26133,Male,26,4069
24856,Female,22,21796
30175,Female,26,10691
30992,Male,33,34828
32745,Female,22,15756
30104,Female,30,8956
31800,Female,30,5409
30407,Male,38,3895
32150,Male,27,4404
32599,Male,33,32385
31804,Female,38,5217
32668,Female,65,13714
31730,Male,57,15286
9095,Female,28,19499
9646,Male,18,18882
11973,Male,37,5093
9137,Male,55,6127
9207,Female,46,13472
9545,Female,46,4456
11540,Female,35,22093
9018,Male,38,10457
9931,Male,29,11375
11485,Female,26,24216
9431,Female,43,5961
10733,Male,18,20481
9519,Female,36,4500
54717,Female,18,5467
55854,Male,57,5879
54628,Male,33,16340
55335,Male,25,5173
17081,Female,25,5697
17867,Male,60,11312
17770,Female,40,23253
16743,Male,64,26730
17591,Male,30,24699
15283,Female,19,19216
16511,Male,39,12513
16589,Male,31,16720
15725,Female,35,16029
15134,Male,65,8736
15387,Male,18,9030
21126,Male,33,11652
21964,Male,62,31939
21494,Male,33,31578
23533,Male,51,30374
23513,Male,23,12449
23880,Male,30,23772
22256,Male,37,15019
22634,Female,24,15766
21748,Male,18,9884
21281,Female,26,15027
21920,Male,36,2891
21056,Female,52,3053
21322,Male,55,24158
21008,Female,40,26496
23966,Male,18,18917
21053,Male,51,23504
49404,Female,27,21914
49543,Male,24,10857
49309,Male,23,23978
49981,Male,37,9922
45702,Male,37,11134
46164,Male,31,28895
45237,Male,42,19599
45069,Male,25,18649
47221,Male,19,23999
46275,Male,28,8934
47794,Male,43,16157
20882,Male,42,18511
37695,Male,21,19270
36482,Female,30,19851
38448,Male,34,6154
36844,Female,45,21875
36758,Female,23,18043
37793,Female,22,7350
13435,Female,51,17451
12951,Female,36,14795
13489,Male,27,27434
14702,Male,25,5441
12850,Male,43,16883
39510,Female,28,6132
40280,Male,54,13220
40094,Female,62,3496
40063,Male,54,16056
40142,Male,36,28526
39465,Female,20,3729
39344,Male,21,8642
40126,Male,34,17948
40476,Male,23,19994
40693,Female,18,7600
27268,Male,39,10801
29999,Female,37,2670
24922,Male,40,33259
26797,Male,30,13627
32869,Male,44,26844
54659,Female,32,13989
17405,Male,21,21554
16597,Male,24,18121
23557,Male,32,19359
49133,Female,24,15584
45368,Female,39,10883
47298,Female,54,3389
36671,Female,48,9132
14284,Male,58,3569
13058,Female,26,26177
41445,Female,39,21478
28850,Female,32,23613
27847,Male,23,6466
28860,Male,34,10581
29011,Female,28,31905
34172,Female,55,3906
34431,Female,23,16473
58200,Male,31,6739
25874,Male,34,8977
26758,Female,24,13258
26368,Male,28,29054
26656,Female,26,20459
26076,Male,27,23699
32500,Male,50,33391
30293,Male,25,20484
32684,Male,61,32474
32218,Male,44,5605
56379,Female,33,4362
16937,Male,40,4994
15171,Male,31,16476
17327,Male,40,12844
23451,Male,22,19221
21317,Male,22,10395
22456,Female,39,16188
38760,Female,48,7874
37102,Male,21,33997
36869,Female,37,6424
36480,Female,38,13818
13536,Male,18,3574
14641,Male,26,23084
14392,Female,42,19051
13659,Male,27,21583
41857,Male,23,21453
41351,Female,22,7510
39078,Female,26,23040
27593,Female,64,10471
29088,Female,55,7868
34291,Male,64,2853
24558,Male,33,19022
32903,Male,50,17278
30867,Female,20,21068
10943,Female,18,3405
54988,Male,19,16014
55141,Male,23,33675
17005,Female,21,28067
17222,Female,64,9775
21213,Male,35,13343
46346,Male,51,13440
38600,Female,37,5359
38856,Male,32,7346
37433,Male,36,13230
12262,Female,38,19682
39274,Female,39,9707
29952,Male,35,2146
29232,Female,61,2595
29870,Female,38,22971
29418,Female,32,21734
34854,Female,40,32100
35731,Female,39,33866
35341,Male,33,3442
33560,Female,31,7739
26007,Female,56,2676
30764,Male,20,18180
32411,Female,18,4078
30622,Female,54,20377
9432,Female,25,33042
55020,Male,24,7912
15402,Female,30,21168
16523,Female,33,21176
17056,Female,30,5373
23029,Female,42,7481
48735,Male,31,10243
47529,Male,27,31027
47987,Male,58,15223
37682,Female,42,14450
36516,Female,59,21990
36190,Male,65,14767
37246,Female,51,28741
13319,Male,30,4797
41480,Female,25,22720
40548,Male,20,15707
29147,Female,63,30425
24810,Female,26,26877
24089,Female,49,4304
30181,Male,40,14173
54234,Female,32,18217
16570,Female,20,17622
15245,Male,18,6810
22703,Female,48,14122
23211,Female,64,10981
45258,Female,33,4801
19106,Female,20,16356
38073,Female,55,18046
